id_cnpj,cd_cnae_prin,BASE,Atividade,Setor,uf,sacado_indice_liquidez_1m,cedente_indice_liquidez_1m,score_materialidade_evolucao,media_atraso_dias,indicador_liquidez_quantitativo_3m,share_vl_inad_pag_bol_6_a_15d,score_quantidade_v2,score_materialidade_v2
87443fbdfb811ab40e3a977d8e91aedc97d08aa76efc2c4c0b1c1f39a270e2eb,5611201,56,Alimentação,Serviços,,9.933.409.646.527.120,,946,########,960,0,971,986
bda18e3fd6b163e43fadbbeb63dae08589d75ae14aabaae6048e3ada9579ee0c,3314718,33,Manutenção de máquinas,Indústria,SP,9.685.169.766.103.050,7.737.115.470.328.670,710,147.200,810,16.056,894,986
77d79c1199b53131a1f7004847be300790801ef9e9ef7710cd3851af6c367482,4781400,47,Varejo,Comércio,RJ,639.761.917.435.008,,469,88.500,820,10.282,176,967
853d5f44015bd526eb06c07516305889a1d540dc72c46c690203c71567e77568,4763601,47,Varejo,Comércio,RJ,4.349.452.810.455.760,,463,########,880,4.592,109,936
5d7a590ae585300f00e52e9939fe097fd25632151c50f0c02a2de0b8bfcd92ff,4744099,47,Varejo,Comércio,TO,8.458.628.310.755.810,,786,########,920,55.557,905,986
7cc610f7a15d1f5315e4853c603637fe0585d93f11f201a916153cf9749a9f88,6190601,61,Telecom,Serviços,SP,7.109.156.560.404.240,6.694.595.411.526.150,727,########,910,7.332,785,986
7c7aa5c6602e378169b32b1f25b672ebee50fae093e7c7f02dcc2187e9c8072b,2311700,23,Minerais não metálicos,Indústria,SP,9.028.650.529.910.460,9.279.402.364.405.190,181,########,520,539,321,988
95da7fc9d7f6605d19afa2c780781812c8c5f8183ab74216a3c8fe73dd77c39a,4781400,47,Varejo,Comércio,PE,955.481.694.268.706,,843,########,990,4.861,960,988
3c4eeac28ec301932f47eda2ff4e1450b5423543423eac8725821a696ef40e49,4651601,46,Atacado,Comércio,SP,6.193.267.302.497.760,9.660.599.356.536.800,816,########,920,10.193,980,986
3560a238e4aca4d7f033ab892bc48262f45b7c3318993985454e270d2dee31e1,6209100,62,TI,Serviços,PR,6.134.706.236.497.000,765.985.718.497.892,559,########,830,564,946,987
4b1f1b30fbd4083355e020fbbaefc841dd3b4c324e996dc4e0d6c79e1b9dbf56,1359600,13,Produtos têxteis,Indústria,SP,9.513.575.632.701.610,,953,########,980,0,984,988
f2516057c8dd35fa1a55d2f5786f2f2757d7f0f9fccc3c488f5400a2479d561b,4761003,47,Varejo,Comércio,SP,6.151.464.120.501.730,,333,########,690,40.873,125,975
b7775d4a3976c42f611ca8d91eb29c9e8df0aa0d1ce26b14da955fd37ae3fc73,4771701,47,Varejo,Comércio,PR,9.521.560.100.337.620,,948,########,960,26,962,989
c0d452a0c2cf6ef44c9c2a7912ec6b39c82fc0af0aafae9aa8f273b59669778c,1013901,10,Fabricação de produtos alimentícios,Indústria,,8.646.018.798.628.330,7.715.280.865.812.200,908,########,930,435,965,987
e14ec80ccbcd1d75796e080ceb0fe3868729eb064de9b590c3612366a1c6cdb9,1051100,10,Fabricação de produtos alimentícios,Indústria,SC,7.532.938.155.903.240,1.000,840,########,870,3.457,959,988
a29076ca30ef9797b702c6b935e656b0a199012f8c04e2a9b24432af9361de01,4649404,46,Atacado,Comércio,MT,951.922.587.034.772,34.872.357.939.478.200,931,########,970,5.485,960,988
d5408e4162472a9b86eca801abb40c7067848bc70271fdc6592a63e4a66e4c19,4744005,47,Varejo,Comércio,PE,21.361.205.696.231.600,1.000,208,30.500,460,8.101,381,851
f1f680b70b8ced1f8fd4514c844fc68ecf5975ffc153ba081003b1cbe15bf087,2733300,27,Materiais elétricos,Indústria,RJ,9.140.940.846.777.950,9.568.065.836.827.070,901,########,910,2.716,980,988
75442c8c1e2c17505b09538dd6b7ca8696e36c9f04d8fb4eb08d5ecdd68e0e50,1099605,10,Fabricação de produtos alimentícios,Indústria,RS,42.877.376.338.740.200,9.176.061.036.313.630,435,########,720,7.888,110,964
8428cc20e6073202a21e50e147b30140784a10303b17026341c72536ab8c5fd9,4771701,47,Varejo,Comércio,PR,9.943.316.024.700.470,,963,########,970,0,977,989
72ed6259ca9224806d91e7141b5fd5cfa3cae388ac69344c1f965f14a4aa6aa3,2320600,23,Minerais não metálicos,Indústria,RJ,6.972.348.989.500.690,8.335.556.284.534.440,287,########,610,5.236,637,961
09bcaf5201d69c194cc341886f3827888f75c44236b73fbb9dcae7e9fe49de8e,2621300,26,Eletrônicos e informática,Indústria,,9.743.643.293.931.370,9.042.641.344.362.230,913,########,870,146,978,989
bb3b5315d866fe70390d285001988e429c1aa390ed0a009133683540462d1779,4930202,49,Transporte terrestre,Transporte e Logística,GO,8.877.305.248.109.510,7.412.459.598.435.610,934,########,910,39,967,988
b4805855bb666f329fd0e8059cdadb4ffc3c17fd006899b0a4f61548312aa5c9,4661300,46,Atacado,Comércio,PA,8.640.109.398.630.290,8.161.906.648.000.790,802,19.400,930,28.625,965,988
33474c5b5467caf2c4202224fc812ec053a4ac33c56a8ddeee87f7ba52e703ac,4639701,46,Atacado,Comércio,SP,513.299.914.983.008,8.109.804.637.977.690,360,########,720,908,807,988
bfe5b87db0fdf808041661b30daef2de56d71e252580ae3a19f6c0d4c9245d92,4755502,47,Varejo,Comércio,SP,4.380.741.197.070.050,9.203.187.250.996.010,133,########,540,18.285,44,966
8e3da5c0100ad52b8d188e1ecc67b06a8e1588d4ee185d4bf3e99d3b5a47bd7a,7733100,77,Aluguel,Serviços,SP,8.517.962.766.531.530,7.100.795.109.573.570,937,########,910,706,972,988
c201138f38f7c235f9457c2e4c81c63eae590b001cc8aff4da7a7422dc1d9e68,4742300,47,Varejo,Comércio,SC,978.392.505.329.664,7.436.783.580.347.430,934,158.250,920,8.383,980,988
732ca36c208307531f115273b73a08a7ed72472f3eeaf5b9aff12ba88082fdb1,4771701,47,Varejo,Comércio,PR,9.736.977.164.706.180,,914,118.000,940,25.699,964,989
43c06d17f011671cf3989253bd69f1189d9a8476c275e6a9c35b1633557c9fa8,8610102,86,Saúde,Serviços,MG,9.480.146.475.239.260,41.115.513.206.164.300,897,########,950,24.175,981,989
6c1259354786ae46f48bc7ab41d9fe3807cd82eb52aa98ccaebba87ccef17e2b,4623109,46,Atacado,Comércio,,2.090.728.368.436.090,,420,########,530,504,434,780
2f73e60fd283ab41f6fef27116a401ea9bba9b709996bd63369f5f850a915654,4771701,47,Varejo,Comércio,PR,6.936.807.589.225.090,,918,########,920,2.656,970,989
88dcef655d4f40539e5dc33793ce309fc27aeb2f2cac93b3c450287f4856444f,1052000,10,Fabricação de produtos alimentícios,Indústria,MG,7.175.479.639.723.310,6.944.822.144.274.940,758,105.400,800,6.718,775,988
18f7efda417953c5d04bae43bc8a2fe8425b1fb8b7436294a6fba52624162fd0,4753900,47,Varejo,Comércio,PA,9.257.346.249.919.310,,739,########,900,0,954,987
d7ce092f7884afee1e811467a8c1dd22c95756c71d7aaf317e5fd51c1fa23a96,4110700,41,Edificações,Construção,PA,3.955.451.478.968.380,8.396.996.434.203.860,544,119.125,790,0,754,976
aeb94d6d3177a3e57a277263695e7bc2f29c0189ea118e6d38d8553fa1c3dd52,4663000,46,Atacado,Comércio,RJ,8.718.102.227.688.780,878.459.226.420.362,929,########,930,0,979,989
cadfebfc3a3c7534794c8a0f6661564c6377b2ea8e1b4233722a30c987f7e788,2229302,22,Borracha e plástico,Indústria,SP,9.623.177.786.011.760,,283,########,640,7.394,949,987
f8ec76c5b36d2a8ce7bba40c6d20271167ead96ccdb690329692f0911a82fc1f,2733300,27,Materiais elétricos,Indústria,SP,9.929.143.438.124.360,1.000,940,########,950,0,981,989
cfabb3324ef60695cebe1a05f6c56e98ea6070cd57cbd9e2d76b06b501888a92,4781400,47,Varejo,Comércio,TO,8.250.070.350.910.780,,467,212.250,940,0,161,956
d2124cdc64ac6f0d16023c469a94a5c3cb4d193f5d2086875487fd8c4ace2b25,4781400,47,Varejo,Comércio,MG,9.607.687.295.688.820,,934,########,970,15.866,981,988
b204b9fe91983b35ff1fc6fd7bd53717985295808bda3645bcbc10750c28c6f4,4771701,47,Varejo,Comércio,PR,8.490.135.252.942.590,,899,########,970,0,975,986
a1e89e063ed4fdda19397c27e8b4e93ae557e0d18277f8cdad676843796934c6,4751201,47,Varejo,Comércio,SP,854.632.915.626.191,9.779.768.585.238.090,696,########,920,38.984,961,988
6356062169a6d21e14025c970a2d9ca97402094699612e6f070a5cc02c3b7900,4687703,46,Atacado,Comércio,SP,9.190.679.219.090.030,6.489.391.113.844.700,205,110.320,700,3.729,312,989
176fc9f7c70f006f375f46e695d2976616c2cd3fa62b79660cd71cbd429dae11,4771701,47,Varejo,Comércio,PR,9.597.298.347.739.350,,945,########,970,1.031,978,987
8bda994a771fac7bbe0360e461612b164bcc6cbc26206a44810f01b96a122fda,4781400,47,Varejo,Comércio,BA,9.346.718.381.027.530,,855,########,890,0,863,984
a1d2a8d2c83013cf8494226783b681bcea8ebfb177ddd908549216d140dbe2cb,4754701,47,Varejo,Comércio,SC,4.713.680.147.560.440,,653,########,860,31.819,651,982
692dba288879bf4f3877cd70a5a394730537206d03c3f772a40656a6686860f9,4771701,47,Varejo,Comércio,PR,9.178.391.856.342.400,,888,219.500,940,22.361,975,987
2faa29262b3a8763bade34f03d44b3cc24fcdeaf4668580d052ae4a6e9333bc4,6470101,64,Financeiros,Serviços,SP,50,9.001.848.017.735.560,44,71.400,110,0,60,529
9bac83ef296c3e7a31955569ce06c1dcc18963cd338224eb977354badae1afa2,7733100,77,Aluguel,Serviços,RJ,1.000,7.920.666.506.147.290,756,101.000,760,0,881,985
f99f61c1d662644eb8368d9e6aedb6422ae099a9ede0d7ac6647bbc7339bd176,4661300,46,Atacado,Comércio,MT,9.362.132.414.952.830,23.535.344.651.102.200,950,########,960,0,981,989
3e9e7143f9d699a5ea2715cf3d6637860ab4440b4a6a2ff4c5f646ce6e0e9c88,4781400,47,Varejo,Comércio,RS,1.000,,887,254.000,1.000,0,879,946
241b28e638fabd5fb3e37f0b12d401ef81090d84c3bd64fad16f8cea7b694828,4729699,47,Varejo,Comércio,RS,8.861.483.028.929.020,,950,########,960,3.278,982,986
925cdfaafc62ec5453c553313fd33363f1f54f281d93d08fc78e8d747215c73e,4771701,47,Varejo,Comércio,PR,9.754.892.988.741.020,,951,########,980,387,981,988
296ae8c62b584effd01ee54ab3b5734f5a47dc74a644cb9dda188463ce86bc15,4399103,43,Serviços especializados,Construção,SP,6.186.775.862.461.750,1.000,778,196.000,810,37.314,941,988
6cfe8629d7d56e1215bfa48c8b26a867b193cbc88160ecb4e2b162ba4e0331b7,4771701,47,Varejo,Comércio,PR,9.901.428.471.615.850,,945,########,970,3.301,980,989
eed51a2527f831cd697a953471dac213c930b9cf7467c2ee10b8de4a5c63bdf8,4771701,47,Varejo,Comércio,MA,8.731.535.916.360.430,,676,########,890,6.924,858,977
ae8c6cab044367bc8148924a4abe016d083e229a78ed81b6baf283a99393628d,4755501,47,Varejo,Comércio,GO,8.459.690.058.845.750,,823,20.000,940,0,735,987
780589e0b9439aee3fb347168f709f6066f29c708263caf9bdec75e723db4f9f,4771701,47,Varejo,Comércio,SP,9.209.860.751.845.470,,851,########,940,502,960,986
d39ab38a8c0b62aae6d9ebdab5c371591b68bc681682089b56870333439a7eb8,4639701,46,Atacado,Comércio,SP,7.186.259.911.782.940,2.996.186.862.060.280,655,########,890,38.013,215,972
bfa192dc38f4ba51214f6c36b633e1303f647393cebebead04273d2660649ec6,4685100,46,Atacado,Comércio,SP,7.307.244.873.987.420,,507,95.600,850,63.104,101,981
b2e468ffb76e440b890f044ef53766f4cfe34f094f45c33ab2b85b3467ceb565,4771701,47,Varejo,Comércio,SP,3.641.707.782.589.250,,486,########,810,47.472,941,877
d446fe569eff685af103233067dfd9bfcf2a317e427d9b89d537f75e2bea3ba9,4789005,47,Varejo,Comércio,SP,9.445.137.133.096.980,7.274.835.175.665.400,863,212.250,880,26.905,966,989
bfa6b7e39aaed500ac4b5cea4ed353545a2c87f5d965fb21668c46cb2eac5240,4711302,47,Varejo,Comércio,GO,78.132.776.507.723,,913,204.400,910,5.962,982,987
2514e7cc6d6a8fe310e762d7181c9430a62d2c40c1c7813d32ced9dd228031df,2449199,24,Metalurgia,Indústria,SP,2.568.173.450.311.940,,166,81.000,540,27.831,88,948
eb00d8ec0fe079ac773c16b2fec115905cd1f23a395fe5f3c0b4420c8ee9d206,4781400,47,Varejo,Comércio,PE,9.863.340.821.247.940,,926,214.400,990,16.503,980,988
4115784164470c308ea1f8ee51dda03418e09e387e0810ba71786edae33b0611,5611201,56,Alimentação,Serviços,GO,9.249.284.360.520.650,9.411.193.657.556.590,945,########,950,2.042,973,986
dfa792672273b39dcdcf21accbf05f58bd34bec4d31db1d8cd6ab729db44b75f,1731100,17,Papel e celulose,Indústria,SP,9.590.295.069.031.340,3.710.237.211.596.680,847,########,940,314,950,988
2944caf8cf9228488631afc22c3158bd3d796d05559af18a4eee90f4b05f9002,4781400,47,Varejo,Comércio,MG,5.355.746.633.719.660,34.307.794.500.541.600,354,82.400,790,27.606,852,987
e3873f4eaace94b8dffc54d7a8f8b04535424113cc5456fb5441a567ae75f9eb,4744001,47,Varejo,Comércio,MT,9.117.416.563.540.860,868.803.545.042.668,948,243.400,940,0,983,989
c6341ae181fd306cda345b3f227a4bb44edd589a74afb73493bedc7c109dc2d1,4689301,46,Atacado,Comércio,SP,4.525.190.351.057.990,8.035.073.767.844.130,775,130.750,910,66.513,956,986
c23bebe8d2c948bf43ac4b64835fcc3f9b5f363856d4c2e06799cdbf3081ce72,6470101,64,Financeiros,Serviços,,50,20.942.187.591.463.700,288,93.200,530,0,60,143
c6611076e7d31a079ceb262d088367464a22844a4233c586096c77304bd070db,139399,13,Produtos têxteis,Indústria,MA,7.735.359.929.670.820,,821,########,960,30.538,975,988
8557f9d76ff0d54880806719f1f86f360d954cc4568b2e06fec5ea298196e47a,4633801,46,Atacado,Comércio,SP,9.161.469.490.364.890,8.797.046.290.547.410,902,########,910,17.117,979,988
f8e7eb2ebd54b8054c989a8df02edc92e85f8757c4344eea453d4fac90779c99,3101200,31,Móveis,Indústria,SP,9.337.433.674.595.710,50,946,193.920,960,13.219,984,989
1f21c50a8b4caa10bbee93415ab4f5668aabf3e9a696b02371e7fbe665c68a23,4771701,47,Varejo,Comércio,SP,9.799.791.136.688.390,,890,########,900,0,867,985
107a8e6279dc90f3817ba842e68e735542b36afc41b5f8f13c35f8b429a5ba15,4781400,47,Varejo,Comércio,SP,9.229.193.708.584.170,,914,########,940,0,975,988
8417f78de291ec355dbf1c55fdef78023d6c1dc0481f6c93c1512a81f497c07a,4635402,46,Atacado,Comércio,SC,5.300.650.378.498.820,,785,########,690,65.707,798,984
66e93626f37047daa2004db9a212eb228f70d098f99adeed1043232d80c3ded7,4772500,47,Varejo,Comércio,SP,7.480.244.648.542.930,1.000,545,########,860,16.236,933,987
0ee8d64b585ff47337a9105472855f853a615c9609a0c8b50adae52c78d6b06d,4744001,47,Varejo,Comércio,SC,9.890.054.138.116.780,9.817.572.014.168.730,959,########,980,0,979,988
51990898cc37fc5f7338e9ebf66a7ced2a170e12d3861e775369caa2bc69c0cd,6920601,69,Jurídico e contábil,Serviços,SP,9.197.344.917.422.880,8.441.261.447.098.740,799,########,870,44.138,951,988
cc842819a92e3e0915e295ff0c904f78c1990fba954e8d9dfe4b4b76f6aae656,4689399,46,Atacado,Comércio,RS,5.842.873.213.543.950,19.790.141.587.225.000,575,178.000,820,7.945,804,985
ce57bedef46630ee1179ce8a2fc61c6547d04f596aa59b31d1e1099de8a6327d,4721103,47,Varejo,Comércio,DF,888.675.782.834.483,,845,########,850,12.668,806,985
a81122f761eb1f6967bb0fb76031447d0500f46fe8905d535babc822210d0cc6,4530703,45,Veículos,Comércio,MG,656.018.683.298.635,5.897.994.572.550.510,445,########,740,2.874,928,988
afcb53973843703dbad66776ce70f25476b0922c906275f6e821d88bc45b8db0,4530703,45,Veículos,Comércio,GO,690.361.088.640.248,1.000,452,########,740,23.054,925,985
3628b93465385ce2b5903b29cb6a64479d72e7105c45f6feb29c3a3cbbe1ffea,8640202,86,Saúde,Serviços,ES,3.061.818.050.484.690,,110,########,420,1.589,162,987
0f44145fae61bad664f026df9c3fba66ddda39802fd0c2dc6f2b3d631a960bd5,1412601,14,Vestuário,Indústria,ES,8.486.554.572.540.580,,583,########,910,7.182,912,986
08855cedc1fbc6a1dcdbf6dab2d833e9cecd9d48e46371a7586e5a6107d12fd1,4744001,47,Varejo,Comércio,GO,7.760.998.237.678.820,,929,########,950,0,978,987
88c3a55f710882ea027d31c2becaaf3e3f606d4c03dd8c71cfaddb2f7014aff6,4781400,47,Varejo,Comércio,PR,9.920.023.771.902.660,,929,########,970,0,971,987
adce8baf718444f3931219de4c306e5df6cec8c9f23589308c3534b5f79765ea,6319400,63,Serviços informação,Serviços,RJ,6.695.231.294.562.740,6.442.645.293.546.460,624,71.000,870,0,909,988
3898c9e64f56aa8b4f911a473f4aafc84d3999912214e349c27c2617cd8866e9,4110700,41,Edificações,Construção,,9.170.490.862.708.050,,844,30.000,910,0,939,988
81f523db5c14571cae48b64d45355a99e0e3125ba9c90beb67eef2da40eb2473,4774100,47,Varejo,Comércio,SP,23.975.446.856.187.700,,165,115.000,750,1.897,88,920
525f8f32c24028a146209150b59dcb53b37839fe79a8a299a0791fd78125564d,6462000,64,Financeiros,Serviços,SP,9.961.160.038.797.520,,839,197.500,850,0,949,989
040442ac14fbb8a32b7b47da75bed955817f53134008cefcf628fd82ea5c44e7,4781400,47,Varejo,Comércio,MG,9.682.446.194.285.820,,903,########,920,7.555,975,989
293d6e342936486a48ae45e6cbd96adb3a880f8f72e7284ff788a2e296195eb8,4649408,46,Atacado,Comércio,SP,9.861.843.477.761.220,9.628.193.155.877.300,808,########,890,0,944,987
2877bd592493d0b80bbfc988736bdce572fe87e2396130554fd75bc384b2cd32,1013901,10,Fabricação de produtos alimentícios,Indústria,GO,8.215.189.241.196.880,7.939.088.915.920.860,882,########,910,55.474,969,986
9476c222bb8654521770f91b9c87fb0b0fe50234f3895e04ab3b54cd3ddbfdb5,4530701,45,Veículos,Comércio,,8.625.889.928.620.190,,145,########,400,0,92,840
71c73947195c307364c17621dd0033912c62c8a3bc6b1bad24a9e5512b640fc8,6422100,64,Financeiros,Serviços,RJ,6.467.003.814.349.850,9.720.677.726.181.140,754,########,800,163,887,989
94170ccf14de62a7a1fa8637084f45166e6753cc7e588495b8e6b3dd38175fcf,9430800,94,Associações,Serviços,RJ,5.512.513.666.037.700,,631,118.800,740,5.011,145,968
a84454152274c35ab9cf57f3718440f0fad51d3b37ab1541b207724739627bd3,2121101,21,Farmacêuticos,Indústria,RJ,6.196.298.184.942.450,,355,########,800,18.848,963,988
9315694802c76805a9932bde6cbaa257aaca63fa82e36da49a5eee5f5376c934,4712100,47,Varejo,Comércio,PR,9.495.271.606.295.130,50,887,########,920,0,922,983
f9e7dc3e0c0c2fdf842dd97b62952df1a6dc49a55671652d74c8abeff67802ff,4761003,47,Varejo,Comércio,MS,9.862.302.814.505.410,8.284.781.412.262.150,937,229.500,970,0,976,989
4037a1e24669cb34418778bba80d3f4987e9dd00d97ea8f97d1995754818a851,2062200,20,Produtos químicos,Indústria,AL,6.005.675.899.359.860,8.305.452.821.036.480,215,21.200,770,62.224,193,896
e458415808ab910665dbbb7bdf9a8298cd70b37272c6ae226697588efeaedf13,5620104,56,Alimentação,Serviços,RS,864.331.847.960.628,,860,101.000,880,0,850,970
4608e3df7413949fdd8092f4298f9cca83dacec90a8904bddb30c190bf2a1ee5,4781400,47,Varejo,Comércio,MG,8.829.713.890.198.730,,759,116.600,710,1.388,713,986
6c53e2a9f2af5480ce8207b1764e5a209031fb5af9080c71fcb60385db386ed4,4712100,47,Varejo,Comércio,MA,9.967.749.956.343.400,,694,########,930,0,956,986
0ec6749c2940057354ac14f334ae3fbadda0430444bcb5818f97e00c98fe4a8f,4619200,46,Atacado,Comércio,SP,7.405.850.374.334.080,8.257.759.612.871.700,187,########,600,2.812,332,974
6e36e85489d795efde4ad153e3dcc6d78222e7661b3183c1ed669b4bff96d702,4781400,47,Varejo,Comércio,GO,8.588.030.674.959.020,,629,21.000,1.000,0,833,960
b9b1b76555021ddf8783c6640b0afd808f0207efe408e83b2d7b9e9cd081c466,4789099,47,Varejo,Comércio,SP,9.974.149.481.998.720,894.481.396.493.193,947,240.125,950,0,982,988
eaf61810f9f19df03920e79a74c7241ef69fcd9990ac22b8aaf1614b75839a04,4771701,47,Varejo,Comércio,SC,9.050.036.310.635.490,,958,########,970,3.253,971,988
b2f510f3072785c4a814ef93d90013f6ecf3a0ece2539f26410dd04d4f8ddcb5,4771701,47,Varejo,Comércio,PR,8.988.552.521.290.290,,934,########,990,11.929,972,988
15e216ad221762d821b42d8f19b3ee8602f3bd55b149ce7cf9c0442d59fa2347,4771701,47,Varejo,Comércio,PR,9.066.795.578.273.000,,881,########,950,0,974,987
da29656683431c24805cb048518eef4399a1498e0123b8d7c9b4ff9d13a84c52,4771701,47,Varejo,Comércio,PR,929.394.976.954.676,,966,########,980,20.395,981,988
ef3ee0a2bb80296505fa204b43ddf42c340c9a005225bfbc387c408cf025b39d,4729699,47,Varejo,Comércio,PR,9.559.358.987.879.140,,952,########,990,0,969,988
75bcd5a717765c8d1a50229e1f552958b80ca955746026cc5e6b1d990aaf58c7,1013901,10,Fabricação de produtos alimentícios,Indústria,DF,9.741.546.673.981.540,908.065.577.619.259,820,########,930,8.038,954,986
c740d1efdcaf45c6468df0f266e76eabfaad6d842b09ec9f3616ab8e380af20c,4781400,47,Varejo,Comércio,MG,9.087.303.252.498.480,,855,216.750,920,33.127,959,988
8511c88b3e7579daa287f92b68868587124fde2efd410909fe06706b07fb751e,4789004,47,Varejo,Comércio,BA,7.338.044.870.935.350,,480,102.200,930,18.401,291,970
0968abcd83fa8c0698e7f2aa5c5817bea86fddbd201f2b99bccb0431b243daaf,4782201,47,Varejo,Comércio,SC,9.594.384.364.041.190,,964,251.500,950,0,978,988
cd44a6fc6e36dec6085062de59fb83d59dcfdadc10e44cc2050c6d45a67af171,1013902,10,Fabricação de produtos alimentícios,Indústria,RJ,8.531.126.069.903.800,3.935.068.865.257.030,830,126.000,930,2.294,977,987
8bed2500b07306931545f1494d7986f706ad0f7942fc679dec7729c30507744a,4771701,47,Varejo,Comércio,PR,1.000,,964,251.500,990,0,979,989
99a6e613491e6a21ae6f6b8d3c088ffa0d1c4b4cef7f1ce5768cf7be5d08902f,4321500,43,Serviços especializados,Construção,CE,4.800.234.127.557.640,,568,0,500,0,875,979
245506ca5b8c7d2318d043a205466d14480ec90127abbeca9b82d7e328c73687,4782201,47,Varejo,Comércio,RO,40.143.042.816.192.800,50,879,175.750,800,0,468,935
4815acbdd1831123ddf6539e281448002cd7c8546b40e8db5ecfc5b9b2fb3ac9,1052000,10,Fabricação de produtos alimentícios,Indústria,PA,744.481.812.098.651,7.183.552.843.976.830,166,30.000,730,28.737,171,970
cd5a0611474c6d7d8901a7f0dfa6dca53a7dddf13429a0804512d5f5843703c3,4781400,47,Varejo,Comércio,BA,9.838.672.214.033.690,,951,214.000,970,0,984,988
04377762b04d436e2c3e904b584b2da18806768e992c235ac53026be401aba09,4755502,47,Varejo,Comércio,BA,9.809.180.344.766.090,,933,269.000,960,0,972,988
e602c5f05906dbe06b8e8ad1b5b0a1b632c7a285b4f6cee29db5e4988c0d710e,6470101,64,Financeiros,Serviços,SP,1.000,6.174.005.446.126.470,671,0,1.000,0,875,936
0dd872afc43902b91e3efee914753bc1d16b3317a303a713e412311575332d3d,3101200,31,Móveis,Indústria,,2.696.487.007.180.750,,489,########,470,1.000,164,864
2783ea69f1412780fc7a1af2140a1685a0ebcaeefb0ca4c61fa825497501fc35,4771701,47,Varejo,Comércio,RN,7.826.036.971.362.710,,558,184.000,810,0,945,987
3f76c840b9370d73c02c7c6a6be622f5018304c69b721c63dba3eead2aa3b067,1731100,17,Papel e celulose,Indústria,MG,3.093.653.772.448.210,,534,142.750,610,12.194,616,934
fc8f764a109880de2f1264fa2498a233dc8dfdca6014f09eadec6c9c95b9eacb,4541202,45,Veículos,Comércio,SP,7.651.683.254.749.560,,804,########,870,3.855,981,988
c9a0a178bbb24344ab2c3a9d34ab3b4ecb3aa119965bdcda3371fa4dbf820970,8211300,82,Serviços administrativos,Serviços,SP,9.970.950.810.145.080,7.952.436.943.040.710,929,########,930,0,658,983
37749fc1f24b170c40fde9c10e124debd8ed1be64e7edfee2ab719207226b9e6,4642701,46,Atacado,Comércio,MT,9.937.846.842.152.420,,933,201.750,970,6.329,980,987
